"category","database_name","schema_name","table_name","object_type","column_name","data_type"
"ТТ, маршруты и визиты","HnnDW","dbo","Fact_Facing_202509","TABLE","VISIT_LINK","nvarchar"
"KPI","HnnDW","dbo","Fact_Facing_202509","TABLE","PICOS","bit"
"ТТ, маршруты и визиты","HnnDW","dbo","Fact_Facing_202510","TABLE","VISIT_ID","nvarchar"
"ТТ, маршруты и визиты","HnnDW","dbo","Fact_Facing_202510","TABLE","VISIT_DATE","datetime"
"ТТ, маршруты и визиты","HnnDW","dbo","Fact_Facing_202510","TABLE","VISIT_STATUS","nvarchar"
"ТТ, маршруты и визиты","HnnDW","dbo","Fact_Facing_202510","TABLE","VISIT_IS_PLANED","int"
"ТТ, маршруты и визиты","HnnDW","dbo","Fact_Facing_202510","TABLE","ROUTE_TYPE","nvarchar"
"ТТ, маршруты и визиты","HnnDW","dbo","Fact_Facing_202510","TABLE","VISIT_LINK","nvarchar"
"KPI","HnnDW","dbo","Fact_Facing_202510","TABLE","PICOS","bit"
"ТТ, маршруты и визиты","HnnDW","dbo","Fact_Facing_202511","TABLE","VISIT_ID","nvarchar"
"ТТ, маршруты и визиты","HnnDW","dbo","Fact_Facing_202511","TABLE","VISIT_DATE","datetime"
"ТТ, маршруты и визиты","HnnDW","dbo","Fact_Facing_202511","TABLE","VISIT_STATUS","nvarchar"
"ТТ, маршруты и визиты","HnnDW","dbo","Fact_Facing_202511","TABLE","VISIT_IS_PLANED","int"
"ТТ, маршруты и визиты","HnnDW","dbo","Fact_Facing_202511","TABLE","ROUTE_TYPE","nvarchar"
"ТТ, маршруты и визиты","HnnDW","dbo","Fact_Facing_202511","TABLE","VISIT_LINK","nvarchar"
"KPI","HnnDW","dbo","Fact_Facing_202511","TABLE","PICOS","bit"
"ТТ, маршруты и визиты","HnnDW","dbo","Fact_Facing_202512","TABLE","VISIT_ID","nvarchar"
"ТТ, маршруты и визиты","HnnDW","dbo","Fact_Facing_202512","TABLE","VISIT_DATE","datetime"
"ТТ, маршруты и визиты","HnnDW","dbo","Fact_Facing_202512","TABLE","VISIT_STATUS","nvarchar"
"ТТ, маршруты и визиты","HnnDW","dbo","Fact_Facing_202512","TABLE","VISIT_IS_PLANED","int"
"ТТ, маршруты и визиты","HnnDW","dbo","Fact_Facing_202512","TABLE","ROUTE_TYPE","nvarchar"
"ТТ, маршруты и визиты","HnnDW","dbo","Fact_Facing_202512","TABLE","VISIT_LINK","nvarchar"
"KPI","HnnDW","dbo","Fact_Facing_202512","TABLE","PICOS","bit"
"ТТ, маршруты и визиты","HnnDW","dbo","Fact_Facing_202601","TABLE","VISIT_ID","nvarchar"
"ТТ, маршруты и визиты","HnnDW","dbo","Fact_Facing_202601","TABLE","VISIT_DATE","datetime"
"ТТ, маршруты и визиты","HnnDW","dbo","Fact_Facing_202601","TABLE","VISIT_STATUS","nvarchar"
"ТТ, маршруты и визиты","HnnDW","dbo","Fact_Facing_202601","TABLE","VISIT_IS_PLANED","int"
"ТТ, маршруты и визиты","HnnDW","dbo","Fact_Facing_202601","TABLE","ROUTE_TYPE","nvarchar"
"ТТ, маршруты и визиты","HnnDW","dbo","Fact_Facing_202601","TABLE","VISIT_LINK","nvarchar"
"KPI","HnnDW","dbo","Fact_Facing_202601","TABLE","PICOS","bit"
"ТТ, маршруты и визиты","HnnDW","dbo","Fact_Facing_202602","TABLE","VISIT_ID","nvarchar"
"ТТ, маршруты и визиты","HnnDW","dbo","Fact_Facing_202602","TABLE","VISIT_DATE","datetime"
"ТТ, маршруты и визиты","HnnDW","dbo","Fact_Facing_202602","TABLE","VISIT_STATUS","nvarchar"
"ТТ, маршруты и визиты","HnnDW","dbo","Fact_Facing_202602","TABLE","VISIT_IS_PLANED","int"
"ТТ, маршруты и визиты","HnnDW","dbo","Fact_Facing_202602","TABLE","ROUTE_TYPE","nvarchar"
"ТТ, маршруты и визиты","HnnDW","dbo","Fact_Facing_202602","TABLE","VISIT_LINK","nvarchar"
"KPI","HnnDW","dbo","Fact_Facing_202602","TABLE","PICOS","bit"
"ТТ, маршруты и визиты","HnnDW","dbo","Fact_Facing_202603","TABLE","VISIT_ID","nvarchar"
"ТТ, маршруты и визиты","HnnDW","dbo","Fact_Facing_202603","TABLE","VISIT_DATE","datetime"
"ТТ, маршруты и визиты","HnnDW","dbo","Fact_Facing_202603","TABLE","VISIT_STATUS","nvarchar"
"ТТ, маршруты и визиты","HnnDW","dbo","Fact_Facing_202603","TABLE","VISIT_IS_PLANED","int"
"ТТ, маршруты и визиты","HnnDW","dbo","Fact_Facing_202603","TABLE","ROUTE_TYPE","nvarchar"
"ТТ, маршруты и визиты","HnnDW","dbo","Fact_Facing_202603","TABLE","VISIT_LINK","nvarchar"
"KPI","HnnDW","dbo","Fact_Facing_202603","TABLE","PICOS","bit"
"ТТ, маршруты и визиты","HnnDW","dbo","Fact_Facing_202604","TABLE","VISIT_ID","nvarchar"
"ТТ, маршруты и визиты","HnnDW","dbo","Fact_Facing_202604","TABLE","VISIT_DATE","datetime"
"ТТ, маршруты и визиты","HnnDW","dbo","Fact_Facing_202604","TABLE","VISIT_STATUS","nvarchar"
"ТТ, маршруты и визиты","HnnDW","dbo","Fact_Facing_202604","TABLE","VISIT_IS_PLANED","int"
"ТТ, маршруты и визиты","HnnDW","dbo","Fact_Facing_202604","TABLE","ROUTE_TYPE","nvarchar"
"ТТ, маршруты и визиты","HnnDW","dbo","Fact_Facing_202604","TABLE","VISIT_LINK","nvarchar"
"KPI","HnnDW","dbo","Fact_Facing_202604","TABLE","PICOS","bit"
"ТТ, маршруты и визиты","HnnDW","dbo","Fact_Facing_202605","TABLE","VISIT_ID","nvarchar"
"ТТ, маршруты и визиты","HnnDW","dbo","Fact_Facing_202605","TABLE","VISIT_DATE","datetime"
"ТТ, маршруты и визиты","HnnDW","dbo","Fact_Facing_202605","TABLE","VISIT_STATUS","nvarchar"
"ТТ, маршруты и визиты","HnnDW","dbo","Fact_Facing_202605","TABLE","VISIT_IS_PLANED","int"
"ТТ, маршруты и визиты","HnnDW","dbo","Fact_Facing_202605","TABLE","ROUTE_TYPE","nvarchar"
"ТТ, маршруты и визиты","HnnDW","dbo","Fact_Facing_202605","TABLE","VISIT_LINK","nvarchar"
"KPI","HnnDW","dbo","Fact_Facing_202605","TABLE","PICOS","bit"
"ТТ, маршруты и визиты","HnnDW","dbo","Fact_Facing_202606","TABLE","VISIT_ID","nvarchar"
"ТТ, маршруты и визиты","HnnDW","dbo","Fact_Facing_202606","TABLE","VISIT_DATE","datetime"
"ТТ, маршруты и визиты","HnnDW","dbo","Fact_Facing_202606","TABLE","VISIT_STATUS","nvarchar"
"ТТ, маршруты и визиты","HnnDW","dbo","Fact_Facing_202606","TABLE","VISIT_IS_PLANED","int"
"ТТ, маршруты и визиты","HnnDW","dbo","Fact_Facing_202606","TABLE","ROUTE_TYPE","nvarchar"
"ТТ, маршруты и визиты","HnnDW","dbo","Fact_Facing_202606","TABLE","VISIT_LINK","nvarchar"
"KPI","HnnDW","dbo","Fact_Facing_202606","TABLE","PICOS","bit"
"ТТ, маршруты и визиты","HnnDW","dbo","Fact_Facing_202607","TABLE","VISIT_ID","nvarchar"
"ТТ, маршруты и визиты","HnnDW","dbo","Fact_Facing_202607","TABLE","VISIT_DATE","datetime"
"ТТ, маршруты и визиты","HnnDW","dbo","Fact_Facing_202607","TABLE","VISIT_STATUS","nvarchar"
"ТТ, маршруты и визиты","HnnDW","dbo","Fact_Facing_202607","TABLE","VISIT_IS_PLANED","int"
"ТТ, маршруты и визиты","HnnDW","dbo","Fact_Facing_202607","TABLE","ROUTE_TYPE","nvarchar"
"ТТ, маршруты и визиты","HnnDW","dbo","Fact_Facing_202607","TABLE","VISIT_LINK","nvarchar"
"KPI","HnnDW","dbo","Fact_Facing_202607","TABLE","PICOS","bit"
"ТТ, маршруты и визиты","HnnDW","dbo","Fact_Facing_202608","TABLE","VISIT_ID","nvarchar"
"ТТ, маршруты и визиты","HnnDW","dbo","Fact_Facing_202608","TABLE","VISIT_DATE","datetime"
"ТТ, маршруты и визиты","HnnDW","dbo","Fact_Facing_202608","TABLE","VISIT_STATUS","nvarchar"
"ТТ, маршруты и визиты","HnnDW","dbo","Fact_Facing_202608","TABLE","VISIT_IS_PLANED","int"
"ТТ, маршруты и визиты","HnnDW","dbo","Fact_Facing_202608","TABLE","ROUTE_TYPE","nvarchar"
"ТТ, маршруты и визиты","HnnDW","dbo","Fact_Facing_202608","TABLE","VISIT_LINK","nvarchar"
"KPI","HnnDW","dbo","Fact_Facing_202608","TABLE","PICOS","bit"
"ТТ, маршруты и визиты","HnnDW","dbo","Fact_OOS_202211","TABLE","VISIT_DATE","datetime"
"ТТ, маршруты и визиты","HnnDW","dbo","Fact_OOS_202212","TABLE","VISIT_DATE","datetime"
"ТТ, маршруты и визиты","HnnDW","dbo","Fact_OOS_202301","TABLE","VISIT_DATE","datetime"
"ТТ, маршруты и визиты","HnnDW","dbo","Fact_OOS_202302","TABLE","VISIT_DATE","datetime"
"ТТ, маршруты и визиты","HnnDW","dbo","Fact_OOS_202303","TABLE","VISIT_DATE","datetime"
"ТТ, маршруты и визиты","HnnDW","dbo","Fact_OOS_202304","TABLE","VISIT_DATE","datetime"
"ТТ, маршруты и визиты","HnnDW","dbo","Fact_OOS_202305","TABLE","VISIT_DATE","datetime"
"ТТ, маршруты и визиты","HnnDW","dbo","Fact_OOS_202306","TABLE","VISIT_DATE","datetime"
"ТТ, маршруты и визиты","HnnDW","dbo","Fact_OOS_202307","TABLE","VISIT_DATE","datetime"
"ТТ, маршруты и визиты","HnnDW","dbo","Fact_OOS_202308","TABLE","VISIT_DATE","datetime"
"ТТ, маршруты и визиты","HnnDW","dbo","Fact_OOS_202309","TABLE","VISIT_DATE","datetime"
"ТТ, маршруты и визиты","HnnDW","dbo","Fact_OOS_202310","TABLE","VISIT_DATE","datetime"
"ТТ, маршруты и визиты","HnnDW","dbo","Fact_OOS_202311","TABLE","VISIT_DATE","datetime"
"ТТ, маршруты и визиты","HnnDW","dbo","Fact_OOS_202312","TABLE","VISIT_DATE","datetime"
"ТТ, маршруты и визиты","HnnDW","dbo","Fact_OOS_202401","TABLE","VISIT_DATE","datetime"
"ТТ, маршруты и визиты","HnnDW","dbo","Fact_OOS_202402","TABLE","VISIT_DATE","datetime"
"ТТ, маршруты и визиты","HnnDW","dbo","Fact_OOS_202403","TABLE","VISIT_DATE","datetime"
"ТТ, маршруты и визиты","HnnDW","dbo","Fact_OOS_202404","TABLE","VISIT_DATE","datetime"
"ТТ, маршруты и визиты","HnnDW","dbo","Fact_OOS_202405","TABLE","VISIT_DATE","datetime"
"ТТ, маршруты и визиты","HnnDW","dbo","Fact_OOS_202406","TABLE","VISIT_DATE","datetime"
"ТТ, маршруты и визиты","HnnDW","dbo","Fact_OOS_202407","TABLE","VISIT_DATE","datetime"
"ТТ, маршруты и визиты","HnnDW","dbo","Fact_OOS_202408","TABLE","VISIT_DATE","datetime"
"ТТ, маршруты и визиты","HnnDW","dbo","Fact_OOS_202409","TABLE","VISIT_DATE","datetime"
"ТТ, маршруты и визиты","HnnDW","dbo","Fact_OOS_202410","TABLE","VISIT_DATE","datetime"
"ТТ, маршруты и визиты","HnnDW","dbo","Fact_OOS_202411","TABLE","VISIT_DATE","datetime"
"ТТ, маршруты и визиты","HnnDW","dbo","Fact_OOS_202412","TABLE","VISIT_DATE","datetime"
"ТТ, маршруты и визиты","HnnDW","dbo","Fact_OOS_202501","TABLE","VISIT_DATE","datetime"
"ТТ, маршруты и визиты","HnnDW","dbo","Fact_OOS_202502","TABLE","VISIT_DATE","datetime"
"ТТ, маршруты и визиты","HnnDW","dbo","Fact_OOS_202503","TABLE","VISIT_DATE","datetime"
"ТТ, маршруты и визиты","HnnDW","dbo","Fact_OOS_202504","TABLE","VISIT_DATE","datetime"
"ТТ, маршруты и визиты","HnnDW","dbo","Fact_OOS_202505","TABLE","VISIT_DATE","datetime"
"ТТ, маршруты и визиты","HnnDW","dbo","Fact_OOS_202506","TABLE","VISIT_DATE","datetime"
"ТТ, маршруты и визиты","HnnDW","dbo","Fact_OOS_202507","TABLE","VISIT_DATE","datetime"
"ТТ, маршруты и визиты","HnnDW","dbo","Fact_OOS_202508","TABLE","VISIT_DATE","datetime"
"ТТ, маршруты и визиты","HnnDW","dbo","Fact_OOS_202509","TABLE","VISIT_DATE","datetime"
"ТТ, маршруты и визиты","HnnDW","dbo","Fact_OOS_202510","TABLE","VISIT_DATE","datetime"
"ТТ, маршруты и визиты","HnnDW","dbo","Fact_OOS_202511","TABLE","VISIT_DATE","datetime"
"ТТ, маршруты и визиты","HnnDW","dbo","Fact_OOS_202512","TABLE","VISIT_DATE","datetime"
"ТТ, маршруты и визиты","HnnDW","dbo","Fact_OOS_202601","TABLE","VISIT_DATE","datetime"
"ТТ, маршруты и визиты","HnnDW","dbo","Fact_OOS_202602","TABLE","VISIT_DATE","datetime"
"ТТ, маршруты и визиты","HnnDW","dbo","Fact_OOS_202603","TABLE","VISIT_DATE","datetime"
"ТТ, маршруты и визиты","HnnDW","dbo","Fact_OOS_202604","TABLE","VISIT_DATE","datetime"
"ТТ, маршруты и визиты","HnnDW","dbo","Fact_OOS_202605","TABLE","VISIT_DATE","datetime"
"ТТ, маршруты и визиты","HnnDW","dbo","Fact_OOS_202606","TABLE","VISIT_DATE","datetime"
"ТТ, маршруты и визиты","HnnDW","dbo","Fact_OOS_202607","TABLE","VISIT_DATE","datetime"
"ТТ, маршруты и визиты","HnnDW","dbo","Fact_OOS_202608","TABLE","VISIT_DATE","datetime"
"KPI","HnnDW","dbo","Fact_OSA","VIEW","VISIT_ID","nvarchar"
"ТТ, маршруты и визиты","HnnDW","dbo","Fact_OSA","VIEW","VISIT_ID","nvarchar"
"KPI","HnnDW","dbo","Fact_OSA","VIEW","VISIT_DATE","datetime"
"ТТ, маршруты и визиты","HnnDW","dbo","Fact_OSA","VIEW","VISIT_DATE","datetime"
"KPI","HnnDW","dbo","Fact_OSA","VIEW","VISIT_STATUS","nvarchar"
"ТТ, маршруты и визиты","HnnDW","dbo","Fact_OSA","VIEW","VISIT_STATUS","nvarchar"
"KPI","HnnDW","dbo","Fact_OSA","VIEW","VISIT_IS_PLANED","int"
"ТТ, маршруты и визиты","HnnDW","dbo","Fact_OSA","VIEW","VISIT_IS_PLANED","int"
"KPI","HnnDW","dbo","Fact_OSA","VIEW","PHOTO_AUDIT_ID","nvarchar"
"KPI","HnnDW","dbo","Fact_OSA","VIEW","PHOTO_AUDIT_COUNTER","int"
"KPI","HnnDW","dbo","Fact_OSA","VIEW","SHIP_TO","nvarchar"
"KPI","HnnDW","dbo","Fact_OSA","VIEW","ROUTE_TYPE","nvarchar"
"ТТ, маршруты и визиты","HnnDW","dbo","Fact_OSA","VIEW","ROUTE_TYPE","nvarchar"
"KPI","HnnDW","dbo","Fact_OSA","VIEW","PRODUCT_NATURE_CD","varchar"
"KPI","HnnDW","dbo","Fact_OSA","VIEW","PRODUCT_NATURE","varchar"
"KPI","HnnDW","dbo","Fact_OSA","VIEW","SCENE_TYPE_ID","nvarchar"
"KPI","HnnDW","dbo","Fact_OSA","VIEW","PROMO","int"
"KPI","HnnDW","dbo","Fact_OSA","VIEW","MUST","nvarchar"
"KPI","HnnDW","dbo","Fact_OSA","VIEW","INNO","int"
"KPI","HnnDW","dbo","Fact_OSA","VIEW","MATRIX_ID","nvarchar"
"KPI","HnnDW","dbo","Fact_OSA","VIEW","MATRIX_NAME","nvarchar"
"KPI","HnnDW","dbo","Fact_OSA","VIEW","IN_MATRIX","int"
"KPI","HnnDW","dbo","Fact_OSA","VIEW","IN_STOCK","int"
"KPI","HnnDW","dbo","Fact_OSA","VIEW","AGENCY_NAME","nvarchar"
"KPI","HnnDW","dbo","Fact_OSA","VIEW","PICOS","tinyint"
"KPI","HnnDW","dbo","Fact_OSA","VIEW","BRAND_TYPE_CD","varchar"
"KPI","HnnDW","dbo","Fact_OSA_202211","TABLE","VISIT_ID","nvarchar"
"ТТ, маршруты и визиты","HnnDW","dbo","Fact_OSA_202211","TABLE","VISIT_ID","nvarchar"
"KPI","HnnDW","dbo","Fact_OSA_202211","TABLE","VISIT_DATE","datetime"
"ТТ, маршруты и визиты","HnnDW","dbo","Fact_OSA_202211","TABLE","VISIT_DATE","datetime"
"KPI","HnnDW","dbo","Fact_OSA_202211","TABLE","VISIT_STATUS","nvarchar"
"ТТ, маршруты и визиты","HnnDW","dbo","Fact_OSA_202211","TABLE","VISIT_STATUS","nvarchar"
"KPI","HnnDW","dbo","Fact_OSA_202211","TABLE","VISIT_IS_PLANED","int"
"ТТ, маршруты и визиты","HnnDW","dbo","Fact_OSA_202211","TABLE","VISIT_IS_PLANED","int"
"KPI","HnnDW","dbo","Fact_OSA_202211","TABLE","PHOTO_AUDIT_ID","nvarchar"
"KPI","HnnDW","dbo","Fact_OSA_202211","TABLE","PHOTO_AUDIT_COUNTER","int"
"KPI","HnnDW","dbo","Fact_OSA_202211","TABLE","ROUTE_TYPE","nvarchar"
"ТТ, маршруты и визиты","HnnDW","dbo","Fact_OSA_202211","TABLE","ROUTE_TYPE","nvarchar"
"KPI","HnnDW","dbo","Fact_OSA_202211","TABLE","SCENE_TYPE_ID","nvarchar"
"KPI","HnnDW","dbo","Fact_OSA_202211","TABLE","PROMO","int"
"KPI","HnnDW","dbo","Fact_OSA_202211","TABLE","MUST","nvarchar"
"KPI","HnnDW","dbo","Fact_OSA_202211","TABLE","INNO","int"
"KPI","HnnDW","dbo","Fact_OSA_202211","TABLE","MATRIX_ID","nvarchar"
"KPI","HnnDW","dbo","Fact_OSA_202211","TABLE","MATRIX_NAME","nvarchar"
"KPI","HnnDW","dbo","Fact_OSA_202211","TABLE","IN_MATRIX","int"
"KPI","HnnDW","dbo","Fact_OSA_202211","TABLE","IN_STOCK","int"
"KPI","HnnDW","dbo","Fact_OSA_202211","TABLE","AGENCY_NAME","nvarchar"
"KPI","HnnDW","dbo","Fact_OSA_202211","TABLE","fid","int"
"KPI","HnnDW","dbo","Fact_OSA_202211","TABLE","iid","int"
"KPI","HnnDW","dbo","Fact_OSA_202211","TABLE","PICOS","tinyint"
"KPI","HnnDW","dbo","Fact_OSA_202212","TABLE","VISIT_ID","nvarchar"
"ТТ, маршруты и визиты","HnnDW","dbo","Fact_OSA_202212","TABLE","VISIT_ID","nvarchar"
"KPI","HnnDW","dbo","Fact_OSA_202212","TABLE","VISIT_DATE","datetime"
"ТТ, маршруты и визиты","HnnDW","dbo","Fact_OSA_202212","TABLE","VISIT_DATE","datetime"
"KPI","HnnDW","dbo","Fact_OSA_202212","TABLE","VISIT_STATUS","nvarchar"
"ТТ, маршруты и визиты","HnnDW","dbo","Fact_OSA_202212","TABLE","VISIT_STATUS","nvarchar"
"KPI","HnnDW","dbo","Fact_OSA_202212","TABLE","VISIT_IS_PLANED","int"
"ТТ, маршруты и визиты","HnnDW","dbo","Fact_OSA_202212","TABLE","VISIT_IS_PLANED","int"
"KPI","HnnDW","dbo","Fact_OSA_202212","TABLE","PHOTO_AUDIT_ID","nvarchar"
"KPI","HnnDW","dbo","Fact_OSA_202212","TABLE","PHOTO_AUDIT_COUNTER","int"
"KPI","HnnDW","dbo","Fact_OSA_202212","TABLE","ROUTE_TYPE","nvarchar"
"ТТ, маршруты и визиты","HnnDW","dbo","Fact_OSA_202212","TABLE","ROUTE_TYPE","nvarchar"
"KPI","HnnDW","dbo","Fact_OSA_202212","TABLE","SCENE_TYPE_ID","nvarchar"
"KPI","HnnDW","dbo","Fact_OSA_202212","TABLE","PROMO","int"
"KPI","HnnDW","dbo","Fact_OSA_202212","TABLE","MUST","nvarchar"
"KPI","HnnDW","dbo","Fact_OSA_202212","TABLE","INNO","int"
"KPI","HnnDW","dbo","Fact_OSA_202212","TABLE","MATRIX_ID","nvarchar"
"KPI","HnnDW","dbo","Fact_OSA_202212","TABLE","MATRIX_NAME","nvarchar"
"KPI","HnnDW","dbo","Fact_OSA_202212","TABLE","IN_MATRIX","int"
"KPI","HnnDW","dbo","Fact_OSA_202212","TABLE","IN_STOCK","int"
"KPI","HnnDW","dbo","Fact_OSA_202212","TABLE","AGENCY_NAME","nvarchar"
"KPI","HnnDW","dbo","Fact_OSA_202212","TABLE","fid","int"
"KPI","HnnDW","dbo","Fact_OSA_202212","TABLE","iid","int"
"KPI","HnnDW","dbo","Fact_OSA_202212","TABLE","PICOS","tinyint"
"KPI","HnnDW","dbo","Fact_OSA_202301","TABLE","VISIT_ID","nvarchar"
"ТТ, маршруты и визиты","HnnDW","dbo","Fact_OSA_202301","TABLE","VISIT_ID","nvarchar"
"KPI","HnnDW","dbo","Fact_OSA_202301","TABLE","VISIT_DATE","datetime"
"ТТ, маршруты и визиты","HnnDW","dbo","Fact_OSA_202301","TABLE","VISIT_DATE","datetime"
"KPI","HnnDW","dbo","Fact_OSA_202301","TABLE","VISIT_STATUS","nvarchar"
"ТТ, маршруты и визиты","HnnDW","dbo","Fact_OSA_202301","TABLE","VISIT_STATUS","nvarchar"
"KPI","HnnDW","dbo","Fact_OSA_202301","TABLE","VISIT_IS_PLANED","int"
"ТТ, маршруты и визиты","HnnDW","dbo","Fact_OSA_202301","TABLE","VISIT_IS_PLANED","int"
"KPI","HnnDW","dbo","Fact_OSA_202301","TABLE","PHOTO_AUDIT_ID","nvarchar"
"KPI","HnnDW","dbo","Fact_OSA_202301","TABLE","PHOTO_AUDIT_COUNTER","int"
"KPI","HnnDW","dbo","Fact_OSA_202301","TABLE","ROUTE_TYPE","nvarchar"
"ТТ, маршруты и визиты","HnnDW","dbo","Fact_OSA_202301","TABLE","ROUTE_TYPE","nvarchar"
"KPI","HnnDW","dbo","Fact_OSA_202301","TABLE","SCENE_TYPE_ID","nvarchar"
"KPI","HnnDW","dbo","Fact_OSA_202301","TABLE","PROMO","int"
"KPI","HnnDW","dbo","Fact_OSA_202301","TABLE","MUST","nvarchar"
"KPI","HnnDW","dbo","Fact_OSA_202301","TABLE","INNO","int"
"KPI","HnnDW","dbo","Fact_OSA_202301","TABLE","MATRIX_ID","nvarchar"
"KPI","HnnDW","dbo","Fact_OSA_202301","TABLE","MATRIX_NAME","nvarchar"
"KPI","HnnDW","dbo","Fact_OSA_202301","TABLE","IN_MATRIX","int"
"KPI","HnnDW","dbo","Fact_OSA_202301","TABLE","IN_STOCK","int"
"KPI","HnnDW","dbo","Fact_OSA_202301","TABLE","AGENCY_NAME","nvarchar"
"KPI","HnnDW","dbo","Fact_OSA_202301","TABLE","fid","int"
"KPI","HnnDW","dbo","Fact_OSA_202301","TABLE","iid","int"
"KPI","HnnDW","dbo","Fact_OSA_202301","TABLE","PICOS","tinyint"
"KPI","HnnDW","dbo","Fact_OSA_202302","TABLE","VISIT_ID","nvarchar"
"ТТ, маршруты и визиты","HnnDW","dbo","Fact_OSA_202302","TABLE","VISIT_ID","nvarchar"
"KPI","HnnDW","dbo","Fact_OSA_202302","TABLE","VISIT_DATE","datetime"
"ТТ, маршруты и визиты","HnnDW","dbo","Fact_OSA_202302","TABLE","VISIT_DATE","datetime"
"KPI","HnnDW","dbo","Fact_OSA_202302","TABLE","VISIT_STATUS","nvarchar"
"ТТ, маршруты и визиты","HnnDW","dbo","Fact_OSA_202302","TABLE","VISIT_STATUS","nvarchar"
"KPI","HnnDW","dbo","Fact_OSA_202302","TABLE","VISIT_IS_PLANED","int"
"ТТ, маршруты и визиты","HnnDW","dbo","Fact_OSA_202302","TABLE","VISIT_IS_PLANED","int"
"KPI","HnnDW","dbo","Fact_OSA_202302","TABLE","PHOTO_AUDIT_ID","nvarchar"
"KPI","HnnDW","dbo","Fact_OSA_202302","TABLE","PHOTO_AUDIT_COUNTER","int"
"KPI","HnnDW","dbo","Fact_OSA_202302","TABLE","ROUTE_TYPE","nvarchar"
"ТТ, маршруты и визиты","HnnDW","dbo","Fact_OSA_202302","TABLE","ROUTE_TYPE","nvarchar"
"KPI","HnnDW","dbo","Fact_OSA_202302","TABLE","SCENE_TYPE_ID","nvarchar"
"KPI","HnnDW","dbo","Fact_OSA_202302","TABLE","PROMO","int"
"KPI","HnnDW","dbo","Fact_OSA_202302","TABLE","MUST","nvarchar"
"KPI","HnnDW","dbo","Fact_OSA_202302","TABLE","INNO","int"
"KPI","HnnDW","dbo","Fact_OSA_202302","TABLE","MATRIX_ID","nvarchar"
"KPI","HnnDW","dbo","Fact_OSA_202302","TABLE","MATRIX_NAME","nvarchar"
"KPI","HnnDW","dbo","Fact_OSA_202302","TABLE","IN_MATRIX","int"
"KPI","HnnDW","dbo","Fact_OSA_202302","TABLE","IN_STOCK","int"
"KPI","HnnDW","dbo","Fact_OSA_202302","TABLE","AGENCY_NAME","nvarchar"
"KPI","HnnDW","dbo","Fact_OSA_202302","TABLE","fid","int"
"KPI","HnnDW","dbo","Fact_OSA_202302","TABLE","iid","int"
"KPI","HnnDW","dbo","Fact_OSA_202302","TABLE","PICOS","tinyint"
"KPI","HnnDW","dbo","Fact_OSA_202303","TABLE","VISIT_ID","nvarchar"
"ТТ, маршруты и визиты","HnnDW","dbo","Fact_OSA_202303","TABLE","VISIT_ID","nvarchar"
"KPI","HnnDW","dbo","Fact_OSA_202303","TABLE","VISIT_DATE","datetime"
"ТТ, маршруты и визиты","HnnDW","dbo","Fact_OSA_202303","TABLE","VISIT_DATE","datetime"
"KPI","HnnDW","dbo","Fact_OSA_202303","TABLE","VISIT_STATUS","nvarchar"
"ТТ, маршруты и визиты","HnnDW","dbo","Fact_OSA_202303","TABLE","VISIT_STATUS","nvarchar"
"KPI","HnnDW","dbo","Fact_OSA_202303","TABLE","VISIT_IS_PLANED","int"
"ТТ, маршруты и визиты","HnnDW","dbo","Fact_OSA_202303","TABLE","VISIT_IS_PLANED","int"
"KPI","HnnDW","dbo","Fact_OSA_202303","TABLE","PHOTO_AUDIT_ID","nvarchar"
"KPI","HnnDW","dbo","Fact_OSA_202303","TABLE","PHOTO_AUDIT_COUNTER","int"
"KPI","HnnDW","dbo","Fact_OSA_202303","TABLE","ROUTE_TYPE","nvarchar"
"ТТ, маршруты и визиты","HnnDW","dbo","Fact_OSA_202303","TABLE","ROUTE_TYPE","nvarchar"
"KPI","HnnDW","dbo","Fact_OSA_202303","TABLE","SCENE_TYPE_ID","nvarchar"
"KPI","HnnDW","dbo","Fact_OSA_202303","TABLE","PROMO","int"
"KPI","HnnDW","dbo","Fact_OSA_202303","TABLE","MUST","nvarchar"
"KPI","HnnDW","dbo","Fact_OSA_202303","TABLE","INNO","int"
"KPI","HnnDW","dbo","Fact_OSA_202303","TABLE","MATRIX_ID","nvarchar"
"KPI","HnnDW","dbo","Fact_OSA_202303","TABLE","MATRIX_NAME","nvarchar"
"KPI","HnnDW","dbo","Fact_OSA_202303","TABLE","IN_MATRIX","int"
"KPI","HnnDW","dbo","Fact_OSA_202303","TABLE","IN_STOCK","int"
"KPI","HnnDW","dbo","Fact_OSA_202303","TABLE","AGENCY_NAME","nvarchar"
"KPI","HnnDW","dbo","Fact_OSA_202303","TABLE","fid","int"
"KPI","HnnDW","dbo","Fact_OSA_202303","TABLE","iid","int"
"KPI","HnnDW","dbo","Fact_OSA_202303","TABLE","PICOS","tinyint"
"KPI","HnnDW","dbo","Fact_OSA_202304","TABLE","VISIT_ID","nvarchar"
"ТТ, маршруты и визиты","HnnDW","dbo","Fact_OSA_202304","TABLE","VISIT_ID","nvarchar"
"KPI","HnnDW","dbo","Fact_OSA_202304","TABLE","VISIT_DATE","datetime"
"ТТ, маршруты и визиты","HnnDW","dbo","Fact_OSA_202304","TABLE","VISIT_DATE","datetime"
"KPI","HnnDW","dbo","Fact_OSA_202304","TABLE","VISIT_STATUS","nvarchar"
