"visit_id","aggregate_visit_id","visit_date","store_id","agent_master_id"
"3007307_1129643_20260703","850249050_20260703_0953","03.07.2026 0:00:00","850249050","3007307"
"3007307_1129643_20260710","850249050_20260710_0953","10.07.2026 0:00:00","850249050","3007307"
"3007307_1129643_20260717","850249050_20260717_0953","17.07.2026 0:00:00","850249050","3007307"
"3007307_1129643_20260722","850249050_20260722_0953","22.07.2026 0:00:00","850249050","3007307"
"3007307_1129643_20260724","850249050_20260724_0953","24.07.2026 0:00:00","850249050","3007307"
"3007307_1129643_20260729","850249050_20260729_0953","29.07.2026 0:00:00","850249050","3007307"
"3007307_1129643_20260731","850249050_20260731_0953","31.07.2026 0:00:00","850249050","3007307"
"3007307_1135439_20260702","850258679_20260702_0953","02.07.2026 0:00:00","850258679","3007307"
"3007307_1135439_20260707","850258679_20260707_0953","07.07.2026 0:00:00","850258679","3007307"
"3007307_1135439_20260709","850258679_20260709_0953","09.07.2026 0:00:00","850258679","3007307"
"3007307_1135439_20260714","850258679_20260714_0953","14.07.2026 0:00:00","850258679","3007307"
"3007307_1135439_20260723","850258679_20260723_0953","23.07.2026 0:00:00","850258679","3007307"
"3007307_1135439_20260728","850258679_20260728_0953","28.07.2026 0:00:00","850258679","3007307"
"3007307_1135439_20260730","850258679_20260730_0953","30.07.2026 0:00:00","850258679","3007307"
"3007307_1135737_20260701","850272630_20260701_0953","01.07.2026 0:00:00","850272630","3007307"
"3007307_1135737_20260703","850272630_20260703_0953","03.07.2026 0:00:00","850272630","3007307"
"3007307_1135737_20260708","850272630_20260708_0953","08.07.2026 0:00:00","850272630","3007307"
"3007307_1135737_20260710","850272630_20260710_0953","10.07.2026 0:00:00","850272630","3007307"
"3007307_1135737_20260715","850272630_20260715_0953","15.07.2026 0:00:00","850272630","3007307"
"3007307_1135737_20260722","850272630_20260722_0953","22.07.2026 0:00:00","850272630","3007307"
"3007307_1135737_20260729","850272630_20260729_0953","29.07.2026 0:00:00","850272630","3007307"
"3007307_1135737_20260731","850272630_20260731_0953","31.07.2026 0:00:00","850272630","3007307"
"3007307_1137311_20260721","850280865_20260721_0953","21.07.2026 0:00:00","850280865","3007307"
"3007307_1137311_20260728","850280865_20260728_0953","28.07.2026 0:00:00","850280865","3007307"
"3007307_1143781_20260701","850270185_20260701_0953","01.07.2026 0:00:00","850270185","3007307"
"3007307_1143781_20260717","850270185_20260717_0953","17.07.2026 0:00:00","850270185","3007307"
"3007307_1143781_20260731","850270185_20260731_0953","31.07.2026 0:00:00","850270185","3007307"
"3007307_1144527_20260701","850299538_20260701_0953","01.07.2026 0:00:00","850299538","3007307"
"3007307_1144527_20260708","850299538_20260708_0953","08.07.2026 0:00:00","850299538","3007307"
"3007307_1144527_20260715","850299538_20260715_0953","15.07.2026 0:00:00","850299538","3007307"
"3007307_1144527_20260722","850299538_20260722_0953","22.07.2026 0:00:00","850299538","3007307"
"3007307_1144527_20260726","850299538_20260726_0953","26.07.2026 0:00:00","850299538","3007307"
"3007307_1144527_20260729","850299538_20260729_0953","29.07.2026 0:00:00","850299538","3007307"
"3007307_1150054_20260702","850265942_20260702_0953","02.07.2026 0:00:00","850265942","3007307"
"3007307_1150054_20260716","850265942_20260716_0953","16.07.2026 0:00:00","850265942","3007307"
"3007307_1150054_20260723","850265942_20260723_0953","23.07.2026 0:00:00","850265942","3007307"
"3007307_1150054_20260730","850265942_20260730_0953","30.07.2026 0:00:00","850265942","3007307"
"3007307_1150066_20260703","850266004_20260703_0953","03.07.2026 0:00:00","850266004","3007307"
"3007307_1150066_20260710","850266004_20260710_0953","10.07.2026 0:00:00","850266004","3007307"
"3007307_1150066_20260717","850266004_20260717_0953","17.07.2026 0:00:00","850266004","3007307"
"3007307_1150066_20260724","850266004_20260724_0953","24.07.2026 0:00:00","850266004","3007307"
"3007307_1150066_20260731","850266004_20260731_0953","31.07.2026 0:00:00","850266004","3007307"
"3007307_1154782_20260714","850307386_20260714_0953","14.07.2026 0:00:00","850307386","3007307"
"3007307_1154782_20260721","850307386_20260721_0953","21.07.2026 0:00:00","850307386","3007307"
"3007307_1154782_20260728","850307386_20260728_0953","28.07.2026 0:00:00","850307386","3007307"
"3007307_1175888_20260708","850305740_20260708_0953","08.07.2026 0:00:00","850305740","3007307"
"3007307_1175888_20260729","850305740_20260729_0953","29.07.2026 0:00:00","850305740","3007307"
"3007307_1175900_20260702","850305738_20260702_0953","02.07.2026 0:00:00","850305738","3007307"
"3007307_1175900_20260707","850305738_20260707_0953","07.07.2026 0:00:00","850305738","3007307"
"3007307_1175900_20260714","850305738_20260714_0953","14.07.2026 0:00:00","850305738","3007307"
"3007307_1175900_20260716","850305738_20260716_0953","16.07.2026 0:00:00","850305738","3007307"
"3007307_1175900_20260721","850305738_20260721_0953","21.07.2026 0:00:00","850305738","3007307"
"3007307_1175900_20260723","850305738_20260723_0953","23.07.2026 0:00:00","850305738","3007307"
"3007307_1175900_20260728","850305738_20260728_0953","28.07.2026 0:00:00","850305738","3007307"
"3007307_1175900_20260730","850305738_20260730_0953","30.07.2026 0:00:00","850305738","3007307"
"3007307_1183354_20260702","850232577_20260702_0953","02.07.2026 0:00:00","850232577","3007307"
"3007307_1183354_20260715","850232577_20260715_0953","15.07.2026 0:00:00","850232577","3007307"
"3007307_1183354_20260722","850232577_20260722_0953","22.07.2026 0:00:00","850232577","3007307"
"3007307_1183354_20260729","850232577_20260729_0953","29.07.2026 0:00:00","850232577","3007307"
"3007307_1185054_20260716","850256444_20260716_0953","16.07.2026 0:00:00","850256444","3007307"
"3007307_1185054_20260723","850256444_20260723_0953","23.07.2026 0:00:00","850256444","3007307"
"3007307_1185054_20260730","850256444_20260730_0953","30.07.2026 0:00:00","850256444","3007307"
"3007307_1185814_20260704","850296637_20260704_0953","04.07.2026 0:00:00","850296637","3007307"
"3007307_1185814_20260711","850296637_20260711_0953","11.07.2026 0:00:00","850296637","3007307"
"3007307_1185814_20260718","850296637_20260718_0953","18.07.2026 0:00:00","850296637","3007307"
"3007307_1185814_20260726","850296637_20260726_0953","26.07.2026 0:00:00","850296637","3007307"
"3007307_1185920_20260701","850299547_20260701_0953","01.07.2026 0:00:00","850299547","3007307"
"3007307_1185920_20260703","850299547_20260703_0953","03.07.2026 0:00:00","850299547","3007307"
"3007307_1185920_20260708","850299547_20260708_0953","08.07.2026 0:00:00","850299547","3007307"
"3007307_1185920_20260710","850299547_20260710_0953","10.07.2026 0:00:00","850299547","3007307"
"3007307_1185920_20260717","850299547_20260717_0953","17.07.2026 0:00:00","850299547","3007307"
"3007307_1185920_20260729","850299547_20260729_0953","29.07.2026 0:00:00","850299547","3007307"
"3007307_1185920_20260731","850299547_20260731_0953","31.07.2026 0:00:00","850299547","3007307"
"3007307_1404858_20260704","850231183_20260704_0953","04.07.2026 0:00:00","850231183","3007307"
"3007307_1404858_20260718","850231183_20260718_0953","18.07.2026 0:00:00","850231183","3007307"
"3007307_1404858_20260726","850231183_20260726_0953","26.07.2026 0:00:00","850231183","3007307"
"3007307_1408606_20260702","850312478_20260702_0953","02.07.2026 0:00:00","850312478","3007307"
"3007307_1408606_20260711","850312478_20260711_0953","11.07.2026 0:00:00","850312478","3007307"
"3007307_1408606_20260716","850312478_20260716_0953","16.07.2026 0:00:00","850312478","3007307"
"3007307_1408606_20260718","850312478_20260718_0953","18.07.2026 0:00:00","850312478","3007307"
"3007307_1408606_20260723","850312478_20260723_0953","23.07.2026 0:00:00","850312478","3007307"
"3007307_1408606_20260730","850312478_20260730_0953","30.07.2026 0:00:00","850312478","3007307"
"3007307_1409488_20260704","850191612_20260704_0953","04.07.2026 0:00:00","850191612","3007307"
"3007307_1409488_20260718","850191612_20260718_0953","18.07.2026 0:00:00","850191612","3007307"
"3007307_1409488_20260726","850191612_20260726_0953","26.07.2026 0:00:00","850191612","3007307"
"3007307_1409500_20260704","850191624_20260704_0953","04.07.2026 0:00:00","850191624","3007307"
"3007307_1409500_20260711","850191624_20260711_0953","11.07.2026 0:00:00","850191624","3007307"
"3007307_1409500_20260718","850191624_20260718_0953","18.07.2026 0:00:00","850191624","3007307"
"3007307_1409500_20260726","850191624_20260726_0953","26.07.2026 0:00:00","850191624","3007307"
"3007307_1413594_20260703","850191548_20260703_0953","03.07.2026 0:00:00","850191548","3007307"
"3007307_1413594_20260707","850191548_20260707_0953","07.07.2026 0:00:00","850191548","3007307"
"3007307_1413594_20260710","850191548_20260710_0953","10.07.2026 0:00:00","850191548","3007307"
"3007307_1413594_20260714","850191548_20260714_0953","14.07.2026 0:00:00","850191548","3007307"
"3007307_1413594_20260717","850191548_20260717_0953","17.07.2026 0:00:00","850191548","3007307"
"3007307_1413594_20260724","850191548_20260724_0953","24.07.2026 0:00:00","850191548","3007307"
"3007307_1413594_20260728","850191548_20260728_0953","28.07.2026 0:00:00","850191548","3007307"
"3007307_1413594_20260731","850191548_20260731_0953","31.07.2026 0:00:00","850191548","3007307"
"3007307_1413603_20260701","850191559_20260701_0953","01.07.2026 0:00:00","850191559","3007307"
"3007307_1413603_20260704","850191559_20260704_0953","04.07.2026 0:00:00","850191559","3007307"
"3007307_1413603_20260708","850191559_20260708_0953","08.07.2026 0:00:00","850191559","3007307"
"3007307_1413603_20260711","850191559_20260711_0953","11.07.2026 0:00:00","850191559","3007307"
"3007307_1413603_20260715","850191559_20260715_0953","15.07.2026 0:00:00","850191559","3007307"
"3007307_1413603_20260722","850191559_20260722_0953","22.07.2026 0:00:00","850191559","3007307"
"3007307_1413603_20260726","850191559_20260726_0953","26.07.2026 0:00:00","850191559","3007307"
"3007307_1413603_20260729","850191559_20260729_0953","29.07.2026 0:00:00","850191559","3007307"
"3007307_1413622_20260703","850191579_20260703_0953","03.07.2026 0:00:00","850191579","3007307"
"3007307_1413622_20260710","850191579_20260710_0953","10.07.2026 0:00:00","850191579","3007307"
"3007307_1413622_20260717","850191579_20260717_0953","17.07.2026 0:00:00","850191579","3007307"
"3007307_1413622_20260724","850191579_20260724_0953","24.07.2026 0:00:00","850191579","3007307"
"3007307_1413622_20260731","850191579_20260731_0953","31.07.2026 0:00:00","850191579","3007307"
"3007307_1413623_20260703","850191580_20260703_0953","03.07.2026 0:00:00","850191580","3007307"
"3007307_1413623_20260707","850191580_20260707_0953","07.07.2026 0:00:00","850191580","3007307"
"3007307_1413623_20260710","850191580_20260710_0953","10.07.2026 0:00:00","850191580","3007307"
"3007307_1413623_20260716","850191580_20260716_0953","16.07.2026 0:00:00","850191580","3007307"
"3007307_1413623_20260721","850191580_20260721_0953","21.07.2026 0:00:00","850191580","3007307"
"3007307_1413623_20260723","850191580_20260723_0953","23.07.2026 0:00:00","850191580","3007307"
"3007307_1413623_20260728","850191580_20260728_0953","28.07.2026 0:00:00","850191580","3007307"
"3007307_1413623_20260730","850191580_20260730_0953","30.07.2026 0:00:00","850191580","3007307"
"3007307_1485493_20260704","850317215_20260704_0953","04.07.2026 0:00:00","850317215","3007307"
"3007307_1485493_20260718","850317215_20260718_0953","18.07.2026 0:00:00","850317215","3007307"
"3007307_1485636_20260714","850317361_20260714_0953","14.07.2026 0:00:00","850317361","3007307"
"3007307_1485636_20260721","850317361_20260721_0953","21.07.2026 0:00:00","850317361","3007307"
"3007307_1485636_20260728","850317361_20260728_0953","28.07.2026 0:00:00","850317361","3007307"
"3007307_1954098_20260702","850319867_20260702_0953","02.07.2026 0:00:00","850319867","3007307"
"3007307_1954098_20260709","850319867_20260709_0953","09.07.2026 0:00:00","850319867","3007307"
"3007307_1954098_20260716","850319867_20260716_0953","16.07.2026 0:00:00","850319867","3007307"
"3007307_1954098_20260723","850319867_20260723_0953","23.07.2026 0:00:00","850319867","3007307"
"3007307_1954098_20260730","850319867_20260730_0953","30.07.2026 0:00:00","850319867","3007307"
"3007308_1152214_20260701","850137718_20260701_0954","01.07.2026 0:00:00","850137718","3007308"
"3007308_1152214_20260702","850137718_20260702_0954","02.07.2026 0:00:00","850137718","3007308"
"3007308_1152214_20260703","850137718_20260703_0954","03.07.2026 0:00:00","850137718","3007308"
"3007308_1152214_20260704","850137718_20260704_0954","04.07.2026 0:00:00","850137718","3007308"
"3007308_1152214_20260707","850137718_20260707_0954","07.07.2026 0:00:00","850137718","3007308"
"3007308_1152214_20260708","850137718_20260708_0954","08.07.2026 0:00:00","850137718","3007308"
"3007308_1152214_20260709","850137718_20260709_0954","09.07.2026 0:00:00","850137718","3007308"
"3007308_1152214_20260710","850137718_20260710_0954","10.07.2026 0:00:00","850137718","3007308"
"3007308_1152214_20260711","850137718_20260711_0954","11.07.2026 0:00:00","850137718","3007308"
"3007308_1152214_20260714","850137718_20260714_0954","14.07.2026 0:00:00","850137718","3007308"
"3007308_1152214_20260715","850137718_20260715_0954","15.07.2026 0:00:00","850137718","3007308"
"3007308_1152214_20260716","850137718_20260716_0954","16.07.2026 0:00:00","850137718","3007308"
"3007308_1152214_20260717","850137718_20260717_0954","17.07.2026 0:00:00","850137718","3007308"
"3007308_1152214_20260718","850137718_20260718_0954","18.07.2026 0:00:00","850137718","3007308"
"3007308_1152214_20260721","850137718_20260721_0954","21.07.2026 0:00:00","850137718","3007308"
"3007308_1152214_20260722","850137718_20260722_0954","22.07.2026 0:00:00","850137718","3007308"
"3007308_1152214_20260723","850137718_20260723_0954","23.07.2026 0:00:00","850137718","3007308"
"3007308_1152214_20260724","850137718_20260724_0954","24.07.2026 0:00:00","850137718","3007308"
"3007308_1152214_20260725","850137718_20260725_0954","25.07.2026 0:00:00","850137718","3007308"
"3007308_1152214_20260728","850137718_20260728_0954","28.07.2026 0:00:00","850137718","3007308"
"3007308_1152214_20260729","850137718_20260729_0954","29.07.2026 0:00:00","850137718","3007308"
"3007308_1152214_20260730","850137718_20260730_0954","30.07.2026 0:00:00","850137718","3007308"
"3007308_1152214_20260731","850137718_20260731_0954","31.07.2026 0:00:00","850137718","3007308"
"3007309_1145133_20260701","850240148_20260701_0955","01.07.2026 0:00:00","850240148","3007309"
"3007309_1145133_20260708","850240148_20260708_0955","08.07.2026 0:00:00","850240148","3007309"
"3007309_1145133_20260713","850240148_20260713_0955","13.07.2026 0:00:00","850240148","3007309"
"3007309_1145133_20260715","850240148_20260715_0955","15.07.2026 0:00:00","850240148","3007309"
"3007309_1145133_20260720","850240148_20260720_0955","20.07.2026 0:00:00","850240148","3007309"
"3007309_1145133_20260722","850240148_20260722_0955","22.07.2026 0:00:00","850240148","3007309"
"3007309_1145133_20260727","850240148_20260727_0955","27.07.2026 0:00:00","850240148","3007309"
"3007309_1145133_20260729","850240148_20260729_0955","29.07.2026 0:00:00","850240148","3007309"
"3007309_1149686_20260713","850257626_20260713_0955","13.07.2026 0:00:00","850257626","3007309"
"3007309_1149686_20260715","850257626_20260715_0955","15.07.2026 0:00:00","850257626","3007309"
"3007309_1149686_20260720","850257626_20260720_0955","20.07.2026 0:00:00","850257626","3007309"
"3007309_1149686_20260722","850257626_20260722_0955","22.07.2026 0:00:00","850257626","3007309"
"3007309_1149686_20260727","850257626_20260727_0955","27.07.2026 0:00:00","850257626","3007309"
"3007309_1149686_20260729","850257626_20260729_0955","29.07.2026 0:00:00","850257626","3007309"
"3007309_1163992_20260701","850182478_20260701_0955","01.07.2026 0:00:00","850182478","3007309"
"3007309_1163992_20260708","850182478_20260708_0955","08.07.2026 0:00:00","850182478","3007309"
"3007309_1163992_20260715","850182478_20260715_0955","15.07.2026 0:00:00","850182478","3007309"
"3007309_1163992_20260722","850182478_20260722_0955","22.07.2026 0:00:00","850182478","3007309"
"3007309_1163992_20260729","850182478_20260729_0955","29.07.2026 0:00:00","850182478","3007309"
"3007309_1165795_20260710","850078045_20260710_0955","10.07.2026 0:00:00","850078045","3007309"
"3007309_1165795_20260717","850078045_20260717_0955","17.07.2026 0:00:00","850078045","3007309"
"3007309_1165795_20260724","850078045_20260724_0955","24.07.2026 0:00:00","850078045","3007309"
"3007309_1165795_20260731","850078045_20260731_0955","31.07.2026 0:00:00","850078045","3007309"
"3007309_1183712_20260706","850257614_20260706_0955","06.07.2026 0:00:00","850257614","3007309"
"3007309_1183712_20260713","850257614_20260713_0955","13.07.2026 0:00:00","850257614","3007309"
"3007309_1183712_20260720","850257614_20260720_0955","20.07.2026 0:00:00","850257614","3007309"
"3007309_1183712_20260727","850257614_20260727_0955","27.07.2026 0:00:00","850257614","3007309"
"3007309_1405262_20260702","850199072_20260702_0955","02.07.2026 0:00:00","850199072","3007309"
"3007309_1405262_20260709","850199072_20260709_0955","09.07.2026 0:00:00","850199072","3007309"
"3007309_1405262_20260716","850199072_20260716_0955","16.07.2026 0:00:00","850199072","3007309"
"3007309_1405262_20260723","850199072_20260723_0955","23.07.2026 0:00:00","850199072","3007309"
"3007309_1405262_20260730","850199072_20260730_0955","30.07.2026 0:00:00","850199072","3007309"
"3007309_1409491_20260702","850191615_20260702_0955","02.07.2026 0:00:00","850191615","3007309"
"3007309_1409491_20260707","850191615_20260707_0955","07.07.2026 0:00:00","850191615","3007309"
"3007309_1409491_20260709","850191615_20260709_0955","09.07.2026 0:00:00","850191615","3007309"
"3007309_1409491_20260714","850191615_20260714_0955","14.07.2026 0:00:00","850191615","3007309"
"3007309_1409491_20260716","850191615_20260716_0955","16.07.2026 0:00:00","850191615","3007309"
"3007309_1409491_20260721","850191615_20260721_0955","21.07.2026 0:00:00","850191615","3007309"
"3007309_1409491_20260723","850191615_20260723_0955","23.07.2026 0:00:00","850191615","3007309"
"3007309_1409491_20260728","850191615_20260728_0955","28.07.2026 0:00:00","850191615","3007309"
"3007309_1409491_20260730","850191615_20260730_0955","30.07.2026 0:00:00","850191615","3007309"
"3007309_1410454_20260706","850191514_20260706_0955","06.07.2026 0:00:00","850191514","3007309"
"3007309_1410454_20260713","850191514_20260713_0955","13.07.2026 0:00:00","850191514","3007309"
"3007309_1410454_20260720","850191514_20260720_0955","20.07.2026 0:00:00","850191514","3007309"
"3007309_1410454_20260727","850191514_20260727_0955","27.07.2026 0:00:00","850191514","3007309"
"3007309_1410464_20260707","850191525_20260707_0955","07.07.2026 0:00:00","850191525","3007309"
"3007309_1410464_20260714","850191525_20260714_0955","14.07.2026 0:00:00","850191525","3007309"
"3007309_1410464_20260721","850191525_20260721_0955","21.07.2026 0:00:00","850191525","3007309"
"3007309_1410464_20260728","850191525_20260728_0955","28.07.2026 0:00:00","850191525","3007309"
"3007309_1410473_20260702","850191536_20260702_0955","02.07.2026 0:00:00","850191536","3007309"
"3007309_1410473_20260707","850191536_20260707_0955","07.07.2026 0:00:00","850191536","3007309"
"3007309_1410473_20260709","850191536_20260709_0955","09.07.2026 0:00:00","850191536","3007309"
"3007309_1410473_20260714","850191536_20260714_0955","14.07.2026 0:00:00","850191536","3007309"
"3007309_1410473_20260716","850191536_20260716_0955","16.07.2026 0:00:00","850191536","3007309"
"3007309_1410473_20260723","850191536_20260723_0955","23.07.2026 0:00:00","850191536","3007309"
"3007309_1410473_20260730","850191536_20260730_0955","30.07.2026 0:00:00","850191536","3007309"
"3007309_1413587_20260701","850191541_20260701_0955","01.07.2026 0:00:00","850191541","3007309"
"3007309_1413587_20260708","850191541_20260708_0955","08.07.2026 0:00:00","850191541","3007309"
"3007309_1413587_20260715","850191541_20260715_0955","15.07.2026 0:00:00","850191541","3007309"
"3007309_1413587_20260722","850191541_20260722_0955","22.07.2026 0:00:00","850191541","3007309"
"3007309_1413587_20260729","850191541_20260729_0955","29.07.2026 0:00:00","850191541","3007309"
"3007309_1413612_20260702","850191568_20260702_0955","02.07.2026 0:00:00","850191568","3007309"
"3007309_1413612_20260707","850191568_20260707_0955","07.07.2026 0:00:00","850191568","3007309"
"3007309_1413612_20260709","850191568_20260709_0955","09.07.2026 0:00:00","850191568","3007309"
"3007309_1413612_20260714","850191568_20260714_0955","14.07.2026 0:00:00","850191568","3007309"
"3007309_1413612_20260721","850191568_20260721_0955","21.07.2026 0:00:00","850191568","3007309"
"3007309_1413612_20260723","850191568_20260723_0955","23.07.2026 0:00:00","850191568","3007309"
"3007309_1413612_20260728","850191568_20260728_0955","28.07.2026 0:00:00","850191568","3007309"
"3007309_1413612_20260730","850191568_20260730_0955","30.07.2026 0:00:00","850191568","3007309"
"3007309_1416347_20260714","850191632_20260714_0955","14.07.2026 0:00:00","850191632","3007309"
"3007309_1416347_20260721","850191632_20260721_0955","21.07.2026 0:00:00","850191632","3007309"
"3007309_1416347_20260728","850191632_20260728_0955","28.07.2026 0:00:00","850191632","3007309"
"3007309_1416361_20260701","850191646_20260701_0955","01.07.2026 0:00:00","850191646","3007309"
"3007309_1416361_20260708","850191646_20260708_0955","08.07.2026 0:00:00","850191646","3007309"
"3007309_1416361_20260715","850191646_20260715_0955","15.07.2026 0:00:00","850191646","3007309"
"3007309_1416361_20260722","850191646_20260722_0955","22.07.2026 0:00:00","850191646","3007309"
"3007309_1416361_20260729","850191646_20260729_0955","29.07.2026 0:00:00","850191646","3007309"
"3007309_1416367_20260707","850191653_20260707_0955","07.07.2026 0:00:00","850191653","3007309"
"3007309_1416367_20260714","850191653_20260714_0955","14.07.2026 0:00:00","850191653","3007309"
"3007309_1416367_20260721","850191653_20260721_0955","21.07.2026 0:00:00","850191653","3007309"
"3007309_1416367_20260728","850191653_20260728_0955","28.07.2026 0:00:00","850191653","3007309"
"3007309_1459877_20260702","850309431_20260702_0955","02.07.2026 0:00:00","850309431","3007309"
"3007309_1459877_20260708","850309431_20260708_0955","08.07.2026 0:00:00","850309431","3007309"
"3007309_1459877_20260709","850309431_20260709_0955","09.07.2026 0:00:00","850309431","3007309"
"3007309_1459877_20260715","850309431_20260715_0955","15.07.2026 0:00:00","850309431","3007309"
"3007309_1459877_20260716","850309431_20260716_0955","16.07.2026 0:00:00","850309431","3007309"
"3007309_1459877_20260722","850309431_20260722_0955","22.07.2026 0:00:00","850309431","3007309"
"3007309_1459877_20260723","850309431_20260723_0955","23.07.2026 0:00:00","850309431","3007309"
"3007309_1459877_20260729","850309431_20260729_0955","29.07.2026 0:00:00","850309431","3007309"
"3007309_1459877_20260730","850309431_20260730_0955","30.07.2026 0:00:00","850309431","3007309"
"3007309_1466869_20260710","850312967_20260710_0955","10.07.2026 0:00:00","850312967","3007309"
"3007309_1466869_20260724","850312967_20260724_0955","24.07.2026 0:00:00","850312967","3007309"
"3007309_1483628_20260701","850316773_20260701_0955","01.07.2026 0:00:00","850316773","3007309"
"3007309_1483628_20260708","850316773_20260708_0955","08.07.2026 0:00:00","850316773","3007309"
"3007309_1483628_20260715","850316773_20260715_0955","15.07.2026 0:00:00","850316773","3007309"
"3007309_1483628_20260722","850316773_20260722_0955","22.07.2026 0:00:00","850316773","3007309"
"3007309_1483628_20260729","850316773_20260729_0955","29.07.2026 0:00:00","850316773","3007309"
"3007309_1484559_20260703","850316965_20260703_0955","03.07.2026 0:00:00","850316965","3007309"
"3007309_1484559_20260710","850316965_20260710_0955","10.07.2026 0:00:00","850316965","3007309"
"3007309_1484559_20260717","850316965_20260717_0955","17.07.2026 0:00:00","850316965","3007309"
"3007309_1484559_20260724","850316965_20260724_0955","24.07.2026 0:00:00","850316965","3007309"
"3007309_1485783_20260707","850317279_20260707_0955","07.07.2026 0:00:00","850317279","3007309"
"3007309_1485783_20260714","850317279_20260714_0955","14.07.2026 0:00:00","850317279","3007309"
"3007309_1485783_20260721","850317279_20260721_0955","21.07.2026 0:00:00","850317279","3007309"
"3007309_1485783_20260728","850317279_20260728_0955","28.07.2026 0:00:00","850317279","3007309"
"3007309_1495176_20260707","850319207_20260707_0955","07.07.2026 0:00:00","850319207","3007309"
"3007309_1495176_20260714","850319207_20260714_0955","14.07.2026 0:00:00","850319207","3007309"
"3007309_1495176_20260721","850319207_20260721_0955","21.07.2026 0:00:00","850319207","3007309"
"3007309_1495176_20260728","850319207_20260728_0955","28.07.2026 0:00:00","850319207","3007309"
"3007309_1509496_20260702","850321587_20260702_0955","02.07.2026 0:00:00","850321587","3007309"
"3007309_1509496_20260709","850321587_20260709_0955","09.07.2026 0:00:00","850321587","3007309"
"3007309_1509496_20260716","850321587_20260716_0955","16.07.2026 0:00:00","850321587","3007309"
"3007309_1509496_20260723","850321587_20260723_0955","23.07.2026 0:00:00","850321587","3007309"
"3007309_1509496_20260730","850321587_20260730_0955","30.07.2026 0:00:00","850321587","3007309"
"3007309_1520672_20260702","850324574_20260702_0955","02.07.2026 0:00:00","850324574","3007309"
"3007309_1520672_20260709","850324574_20260709_0955","09.07.2026 0:00:00","850324574","3007309"
"3007309_1520672_20260716","850324574_20260716_0955","16.07.2026 0:00:00","850324574","3007309"
"3007309_1520672_20260723","850324574_20260723_0955","23.07.2026 0:00:00","850324574","3007309"
"3007309_1520672_20260730","850324574_20260730_0955","30.07.2026 0:00:00","850324574","3007309"
"3007309_1620412_20260703","850325451_20260703_0955","03.07.2026 0:00:00","850325451","3007309"
"3007309_1620412_20260710","850325451_20260710_0955","10.07.2026 0:00:00","850325451","3007309"
"3007309_1620412_20260724","850325451_20260724_0955","24.07.2026 0:00:00","850325451","3007309"
"3007309_1954095_20260706","850319863_20260706_0955","06.07.2026 0:00:00","850319863","3007309"
"3007309_1954095_20260713","850319863_20260713_0955","13.07.2026 0:00:00","850319863","3007309"
"3007309_1954095_20260720","850319863_20260720_0955","20.07.2026 0:00:00","850319863","3007309"
"3007309_1954095_20260727","850319863_20260727_0955","27.07.2026 0:00:00","850319863","3007309"
"3007310_1154372_20260701","850032371_20260701_0958","01.07.2026 0:00:00","850032371","3007310"
"3007310_1154372_20260702","850032371_20260702_0958","02.07.2026 0:00:00","850032371","3007310"
"3007310_1154372_20260703","850032371_20260703_0958","03.07.2026 0:00:00","850032371","3007310"
"3007310_1154372_20260704","850032371_20260704_0958","04.07.2026 0:00:00","850032371","3007310"
"3007310_1154372_20260707","850032371_20260707_0958","07.07.2026 0:00:00","850032371","3007310"
"3007310_1154372_20260708","850032371_20260708_0958","08.07.2026 0:00:00","850032371","3007310"
"3007310_1154372_20260709","850032371_20260709_0958","09.07.2026 0:00:00","850032371","3007310"
"3007310_1154372_20260710","850032371_20260710_0958","10.07.2026 0:00:00","850032371","3007310"
"3007310_1154372_20260714","850032371_20260714_0958","14.07.2026 0:00:00","850032371","3007310"
"3007310_1154372_20260715","850032371_20260715_0958","15.07.2026 0:00:00","850032371","3007310"
"3007310_1154372_20260716","850032371_20260716_0958","16.07.2026 0:00:00","850032371","3007310"
"3007310_1154372_20260717","850032371_20260717_0958","17.07.2026 0:00:00","850032371","3007310"
"3007310_1154372_20260718","850032371_20260718_0958","18.07.2026 0:00:00","850032371","3007310"
"3007310_1154372_20260721","850032371_20260721_0958","21.07.2026 0:00:00","850032371","3007310"
"3007310_1154372_20260722","850032371_20260722_0958","22.07.2026 0:00:00","850032371","3007310"
"3007310_1154372_20260723","850032371_20260723_0958","23.07.2026 0:00:00","850032371","3007310"
"3007310_1154372_20260724","850032371_20260724_0958","24.07.2026 0:00:00","850032371","3007310"
"3007310_1154372_20260725","850032371_20260725_0958","25.07.2026 0:00:00","850032371","3007310"
"3007310_1154372_20260729","850032371_20260729_0958","29.07.2026 0:00:00","850032371","3007310"
"3007310_1154372_20260730","850032371_20260730_0958","30.07.2026 0:00:00","850032371","3007310"
"3007310_1154372_20260731","850032371_20260731_0958","31.07.2026 0:00:00","850032371","3007310"
"3007311_1128183_20260702","850299580_20260702_0961","02.07.2026 0:00:00","850299580","3007311"
"3007311_1128183_20260707","850299580_20260707_0961","07.07.2026 0:00:00","850299580","3007311"
"3007311_1128183_20260709","850299580_20260709_0961","09.07.2026 0:00:00","850299580","3007311"
"3007311_1128183_20260714","850299580_20260714_0961","14.07.2026 0:00:00","850299580","3007311"
"3007311_1128183_20260716","850299580_20260716_0961","16.07.2026 0:00:00","850299580","3007311"
