"store_id","network_code","network_name","store_format","city","business_unit","sales_group"
"850239931","PYATEROCHKA","""ООО ""АГРОТОРГ"" 9598-ПЯТЕРОЧКА  ""","NATIONAL KEY ACCOUNT","Г. ОМСК","CENTRE","OMSK"
"850239936","PYATEROCHKA","""ООО ""АГРОТОРГ"" 9518-ПЯТЕРОЧКА  ""","NATIONAL KEY ACCOUNT","Г. ОМСК","CENTRE","OMSK"
"850239958","PYATEROCHKA","""ООО ""АГРОТОРГ"" 7023-ПЯТЕРОЧКА  ""","NATIONAL KEY ACCOUNT","Г. СТАВРОПОЛЬ","SOUTH","STAVROPOL"
"850239959","PYATEROCHKA","""ООО ""АГРОТОРГ"" 6919-ПЯТЕРОЧКА  ""","NATIONAL KEY ACCOUNT","Г. СТАВРОПОЛЬ","SOUTH","STAVROPOL"
"850239971","PYATEROCHKA","""ООО ""АГРОТОРГ"" 10466-ПЯТЕРОЧКА  ""","NATIONAL KEY ACCOUNT","Г. РЯЗАНЬ","MOSCOW","RYAZAN"
"850239998","PYATEROCHKA","""ООО ""АГРОТОРГ"" 10534-ПЯТЕРОЧКА  ""","NATIONAL KEY ACCOUNT","Г. РЯЗАНЬ, ПОС. ДЯДЬКОВО","MOSCOW","RYAZAN"
"850240034","PEREKRESTOK","""АО ""ТД ""ПЕРЕКРЕСТОК"" B279  ""","NATIONAL KEY ACCOUNT","Г. ЖУКОВСКИЙ","MOSCOW","MOSCOW OBL"
"850240060","KHOROSHIY","""ООО ""ТОРГОВАЯ СЕТЬ КОМАНДОР"" К - 253  ""","LOCAL KEY ACCOUNT","Г. КРАСНОЯРСК","SIBERIA","KRASNOYARSK"
"850240074","PYATEROCHKA","""ООО ""АГРОТОРГ"" 10555-ПЯТЕРОЧКА  ""","NATIONAL KEY ACCOUNT","ПОС. ШУШАРЫ","WEST","LENINGRADSKAYA OBL"
"850240091","BATON","""ООО ""СМАРТ"" Д39  ""","LOCAL KEY ACCOUNT","Г. САЯНОГОРСК","SIBERIA","KHAKASSIA"
"850240098","BATON","""ООО ""СМАРТ"" Д36  ""","LOCAL KEY ACCOUNT","Г. ДИВНОГОРСК","SIBERIA","KRASNOYARSK"
"850240142","BATON","""ООО ""СМАРТ"" Д37  ""","LOCAL KEY ACCOUNT","Г. МИНУСИНСК","SIBERIA","KHAKASSIA"
"850240148","PEREKRESTOK","""АО ""ТОРГОВЫЙ ДОМ ""ПЕРЕКРЕСТОК"" 2690  ""","NATIONAL KEY ACCOUNT","Г. ВОЛЖСКИЙ","SOUTH","VOLGOGRAD"
"850240157","PYATEROCHKA","""ООО ""АГРОТОРГ"" 10646-ПЯТЕРОЧКА  ""","NATIONAL KEY ACCOUNT","Г. АСТРАХАНЬ","SOUTH","ASTRAKHAN"
"850240204","PYATEROCHKA","""ООО ""АГРОТОРГ"" 10384-ПЯТЕРОЧКА  ""","NATIONAL KEY ACCOUNT","Г. КРАСНОДАР","SOUTH","KRASNODAR"
"850240229","FORMAT","""ООО ""ФОРМАТ""   ""","LOCAL KEY ACCOUNT","Г. ОМСК","CENTRE","OMSK"
"850240268","PYATEROCHKA","""ООО ""АГРОТОРГ"" 10512-ПЯТЕРОЧКА  ""","NATIONAL KEY ACCOUNT","Г. МОСКВА","MOSCOW","MOSCOW"
"850240273","BEGEMOT","""ООО ""УНИВЕРСАМЫ БЕГЕМАГ"" БЕГЕМОТ-52  ""","LOCAL KEY ACCOUNT","Г. КЕМЕРОВО","SIBERIA","KEMEROVO"
"850240274","MAGNIT","""АО ""ТАНДЕР"" 427557  ""","NATIONAL KEY ACCOUNT","Г. КЕМЕРОВО","SIBERIA","KEMEROVO"
"850240299","PYATEROCHKA","""ООО ""АГРОТОРГ"" 9933-ПЯТЕРОЧКА  ""","NATIONAL KEY ACCOUNT","Г. НОВОСИБИРСК","SIBERIA","NOVOSIBIRSK"
"850240342","MAGNIT","""АО ""ТАНДЕР"" 427593  ""","NATIONAL KEY ACCOUNT","ПГТ. ШЕРЕГЕШ","SIBERIA","NOVOKUZNETSK"
"850240373","PYATEROCHKA","""ООО ""АГРОТОРГ"" 7809-ПЯТЕРОЧКА  ""","NATIONAL KEY ACCOUNT","Г. РОСТОВ-НА-ДОНУ","SOUTH","ROSTOV-ON-DON"
"850240376","PYATEROCHKA","""ООО ""АГРОТОРГ"" 10096-ПЯТЕРОЧКА  ""","NATIONAL KEY ACCOUNT","Г. ЕЙСК","SOUTH","ROSTOV-ON-DON"
"850240402","PYATEROCHKA","""ООО ""АГРОТОРГ"" 10519-ПЯТЕРОЧКА  ""","NATIONAL KEY ACCOUNT","Г. МОСКВА","MOSCOW","MOSCOW"
"850240403","PYATEROCHKA","""ООО ""АГРОТОРГ"" 10467-ПЯТЕРОЧКА  ""","NATIONAL KEY ACCOUNT","Г. МОСКВА","MOSCOW","MOSCOW"
"850240404","PYATEROCHKA","""ООО ""АГРОТОРГ"" 10531-ПЯТЕРОЧКА  ""","NATIONAL KEY ACCOUNT","Г. МОСКВА","MOSCOW","MOSCOW"
"850240411","MAGNIT","""АО ""ТАНДЕР"" 668514  ""","NATIONAL KEY ACCOUNT","Г. КАМЕНСК-УРАЛЬСКИЙ","CENTRE","EKATERINBURG"
"850240413","MAGNIT","""АО ""ТАНДЕР"" 660519  ""","NATIONAL KEY ACCOUNT","Г. КАМЕНСК-УРАЛЬСКИЙ","CENTRE","EKATERINBURG"
"850240420","BATON","""ООО ""СМАРТ"" Д42  ""","LOCAL KEY ACCOUNT","Г. КРАСНОЯРСК","SIBERIA","KRASNOYARSK"
"850240438","MAGNIT","""АО ""ТАНДЕР"" 703070  ""","NATIONAL KEY ACCOUNT","Г. ТОМСК","SIBERIA","TOMSK"
"850240440","PYATEROCHKA","""ООО ""АГРОТОРГ"" 10503-ПЯТЕРОЧКА  ""","NATIONAL KEY ACCOUNT","Г. МОСКВА","MOSCOW","MOSCOW"
"850240465","PYATEROCHKA","""ООО ""АГРОТОРГ"" 1348-ПЯТЕРОЧКА  ""","NATIONAL KEY ACCOUNT","Г. КОРОЛЕВ","MOSCOW","MOSCOW OBL"
"850240466","KOMANDOR","""ООО ""ТОРГОВАЯ СЕТЬ КОМАНДОР"" К - 188  ""","LOCAL KEY ACCOUNT","Г. АНГАРСК","SIBERIA","IRKUTSK"
"850240480","PYATEROCHKA","""ООО ""АГРОТОРГ"" 8583-ПЯТЕРОЧКА  ""","NATIONAL KEY ACCOUNT","Г. ЕГОРЬЕВСК","MOSCOW","MOSCOW OBL"
"850240508","PYATEROCHKA","""ООО ""АГРОТОРГ"" 9995-ПЯТЕРОЧКА  ""","NATIONAL KEY ACCOUNT","Г. ЕКАТЕРИНБУРГ","CENTRE","EKATERINBURG"
"850240512","PEREKRESTOK","""АО ""ТОРГОВЫЙ ДОМ ""ПЕРЕКРЕСТОК"" 2467  ""","NATIONAL KEY ACCOUNT","Г. НИЖНИЙ НОВГОРОД","CENTRE","N.NOVGOROD"
"850240516","PYATEROCHKA","""ООО ""АГРОТОРГ"" 10708-ПЯТЕРОЧКА  ""","NATIONAL KEY ACCOUNT","Г. БЕЛОВО","SIBERIA","KEMEROVO"
"850240520","KOMANDOR","""ООО ""ТОРГОВАЯ СЕТЬ КОМАНДОР"" К - 200  ""","LOCAL KEY ACCOUNT","Г. КРАСНОЯРСК","SIBERIA","KRASNOYARSK"
"850240527","PYATEROCHKA","""ООО ""АГРОТОРГ"" 10438-ПЯТЕРОЧКА  ""","NATIONAL KEY ACCOUNT","Г. КИРИШИ","WEST","LENINGRADSKAYA OBL"
"850240536","PYATEROCHKA","""ООО ""АГРОТОРГ"" 9895-ПЯТЕРОЧКА  ""","NATIONAL KEY ACCOUNT","Г. ОМСК","CENTRE","OMSK"
"850240562","MAGNIT","""АО ""ТАНДЕР"" 427606  ""","NATIONAL KEY ACCOUNT","Г. МАРИИНСК","SIBERIA","KEMEROVO"
"850240620","KOMANDOR","""ООО ""ТОРГОВАЯ СЕТЬ КОМАНДОР"" К - 185  ""","LOCAL KEY ACCOUNT","Г. АНГАРСК","SIBERIA","IRKUTSK"
"850240621","KHOROSHIY","""ООО ""ТОРГОВАЯ СЕТЬ КОМАНДОР"" К - 198  ""","LOCAL KEY ACCOUNT","Г. АНГАРСК","SIBERIA","IRKUTSK"
"850240632","PYATEROCHKA","""ООО ""АГРОТОРГ"" 9983-ПЯТЕРОЧКА  ""","NATIONAL KEY ACCOUNT","Г. ОМСК","CENTRE","OMSK"
"850240636","PYATEROCHKA","""ООО ""АГРОТОРГ"" 10685-ПЯТЕРОЧКА  ""","NATIONAL KEY ACCOUNT","Г. ОМСК","CENTRE","OMSK"
"850240640","MONETKA","""ООО ""ЭЛЕМЕНТ-ТРЕЙД"" 1299  ""","NATIONAL KEY ACCOUNT","Г. НОВОСИБИРСК","SIBERIA","NOVOSIBIRSK"
"850240646","PYATEROCHKA","""ООО ""АГРОТОРГ"" 10479-ПЯТЕРОЧКА  ""","NATIONAL KEY ACCOUNT","Г. МОСКВА","MOSCOW","MOSCOW"
"850240692","PYATEROCHKA","""ООО ""АГРОТОРГ"" 9786-ПЯТЕРОЧКА  ""","NATIONAL KEY ACCOUNT","Г. НИЖНЕВАРТОВСК","CENTRE","SURGUT"
"850240694","PYATEROCHKA","""ООО ""АГРОТОРГ"" 10735-ПЯТЕРОЧКА  ""","NATIONAL KEY ACCOUNT","Г. ТЮМЕНЬ","CENTRE","TUMEN"
"850240695","PYATEROCHKA","""ООО ""АГРОТОРГ"" 9949-ПЯТЕРОЧКА  ""","NATIONAL KEY ACCOUNT","Г. НИЖНЕВАРТОВСК","CENTRE","SURGUT"
"850240789","MAGNIT","""АО ""ТАНДЕР"" 782576  ""","NATIONAL KEY ACCOUNT","Г. САНКТ-ПЕТЕРБУРГ","WEST","SAINT-PETERSBURG"
"850240798","MAGNIT","""АО ""ТАНДЕР"" 782605  ""","NATIONAL KEY ACCOUNT","Г. САНКТ-ПЕТЕРБУРГ","WEST","SAINT-PETERSBURG"
"850240803","PYATEROCHKA","""ООО ""АГРОТОРГ"" 10604-ПЯТЕРОЧКА  ""","NATIONAL KEY ACCOUNT","Г. БАЛАШИХА","MOSCOW","MOSCOW OBL"
"850240811","PYATEROCHKA","""ООО ""АГРОТОРГ"" 10564-ПЯТЕРОЧКА  ""","NATIONAL KEY ACCOUNT","Г. РЯЗАНЬ","MOSCOW","RYAZAN"
"850240841","PYATEROCHKA","""ООО ""АГРОТОРГ"" 10732-ПЯТЕРОЧКА  ""","NATIONAL KEY ACCOUNT","Г. УРАЙ","CENTRE","SURGUT"
"850240848","PYATEROCHKA","""ООО ""АГРОТОРГ"" 10762-ПЯТЕРОЧКА  ""","NATIONAL KEY ACCOUNT","Г. ЛЕНИНСК-КУЗНЕЦКИЙ","SIBERIA","KEMEROVO"
"850240937","PYATEROCHKA","""ООО ""АГРОТОРГ"" 10746-ПЯТЕРОЧКА  ""","NATIONAL KEY ACCOUNT","Г. НАБЕРЕЖНЫЕ ЧЕЛНЫ","CENTRE","NAB.CHELNY"
"850240939","MAGNIT","""АО ""ТАНДЕР"" 427483  ""","NATIONAL KEY ACCOUNT","Г. КЕМЕРОВО","SIBERIA","KEMEROVO"
"850240942","PYATEROCHKA","""ООО ""АГРОТОРГ"" 10586-ПЯТЕРОЧКА  ""","NATIONAL KEY ACCOUNT","Г. САНКТ-ПЕТЕРБУРГ","WEST","SAINT-PETERSBURG"
"850240957","PYATEROCHKA","""ООО ""АГРОТОРГ"" 10638-ПЯТЕРОЧКА  ""","NATIONAL KEY ACCOUNT","Г. ОРЕЛ","MOSCOW","OREL"
"850240968","MAGNIT","""АО ""ТАНДЕР"" 161993  ""","NATIONAL KEY ACCOUNT","Г. ЕЛАБУГА","CENTRE","NAB.CHELNY"
"850241047","MAGNIT","""АО ""ТАНДЕР"" 774895  ""","NATIONAL KEY ACCOUNT","Г. МОСКВА","MOSCOW","MOSCOW OBL"
"850241053","PYATEROCHKA","""ООО ""АГРОТОРГ"" 5528-ПЯТЕРОЧКА  ""","NATIONAL KEY ACCOUNT","Г. СТАВРОПОЛЬ","SOUTH","STAVROPOL"
"850241054","PYATEROCHKA","""ООО ""АГРОТОРГ"" 10565-ПЯТЕРОЧКА  ""","NATIONAL KEY ACCOUNT","Г. СТАВРОПОЛЬ","SOUTH","STAVROPOL"
"850241056","PYATEROCHKA","""ООО ""АГРОТОРГ"" 10678-ПЯТЕРОЧКА  ""","NATIONAL KEY ACCOUNT","Г. СОЧИ","SOUTH","BLACK SEA COAST"
"850241071","PEREKRESTOK","""АО ""ТОРГОВЫЙ ДОМ ""ПЕРЕКРЕСТОК"" 2706  ""","NATIONAL KEY ACCOUNT","Г. ПЕРМЬ","CENTRE","PERM"
"850241110","PYATEROCHKA","""ООО ""АГРОТОРГ"" 10727-ПЯТЕРОЧКА  ""","NATIONAL KEY ACCOUNT","Г. НИЖНЕВАРТОВСК","CENTRE","SURGUT"
"850241119","PYATEROCHKA","""ООО ""АГРОТОРГ"" 10131-ПЯТЕРОЧКА  ""","NATIONAL KEY ACCOUNT","Г. ЩЕЛКОВО","MOSCOW","MOSCOW OBL"
"850241128","PYATEROCHKA","""ООО ""АГРОТОРГ"" 10562-ПЯТЕРОЧКА  ""","NATIONAL KEY ACCOUNT","Г. ДОМОДЕДОВО","MOSCOW","MOSCOW OBL"
"850241154","MAGNIT","""АО ""ТАНДЕР"" 427559  ""","NATIONAL KEY ACCOUNT","Г. КЕМЕРОВО","SIBERIA","KEMEROVO"
"850241162","PYATEROCHKA","""ООО ""АГРОТОРГ"" 10821-ПЯТЕРОЧКА  ""","NATIONAL KEY ACCOUNT","Г. НЯГАНЬ","CENTRE","SURGUT"
"850241166","PYATEROCHKA","""ООО ""АГРОТОРГ"" 9582-ПЯТЕРОЧКА  ""","NATIONAL KEY ACCOUNT","Г. ВОРОНЕЖ","SOUTH","VORONEZH"
"850241167","PYATEROCHKA","""ООО ""АГРОТОРГ"" 10679-ПЯТЕРОЧКА  ""","NATIONAL KEY ACCOUNT","Г. ЛИПЕЦК","MOSCOW","LIPETSK"
"850241168","PYATEROCHKA","""ООО ""АГРОТОРГ"" 9766-ПЯТЕРОЧКА  ""","NATIONAL KEY ACCOUNT","Г. ЧЕБОКСАРЫ","CENTRE","SHEBOKSARY"
"850241175","PYATEROCHKA","""ООО ""АГРОТОРГ"" 10235-ПЯТЕРОЧКА  ""","NATIONAL KEY ACCOUNT","Г. ИВАНОВО","CENTRE","IVANOVO"
"850241219","PYATEROCHKA","""ООО ""АГРОТОРГ"" 8219-ПЯТЕРОЧКА  ""","NATIONAL KEY ACCOUNT","Г. ЯРОСЛАВЛЬ","WEST","YAROSLAVL"
"850241241","PYATEROCHKA","""ООО ""АГРОТОРГ"" 10841-ПЯТЕРОЧКА  ""","NATIONAL KEY ACCOUNT","Г. НОВОСИБИРСК","SIBERIA","NOVOSIBIRSK"
"850241245","PYATEROCHKA","""ООО ""АГРОТОРГ"" 10705-ПЯТЕРОЧКА  ""","NATIONAL KEY ACCOUNT","Г. НОВОСИБИРСК","SIBERIA","NOVOSIBIRSK"
"850241263","PYATEROCHKA","""ООО ""АГРОТОРГ"" 10681-ПЯТЕРОЧКА  ""","NATIONAL KEY ACCOUNT","Г. АСТРАХАНЬ","SOUTH","ASTRAKHAN"
"850241266","PYATEROCHKA","""ООО ""АГРОТОРГ"" 10682-ПЯТЕРОЧКА  ""","NATIONAL KEY ACCOUNT","Г. МОСКВА, ПОС. КОММУНАРКА","MOSCOW","MOSCOW OBL"
"850241272","MAGNIT","""АО ""ТАНДЕР"" 593541  ""","NATIONAL KEY ACCOUNT","Г. ПЕРМЬ","CENTRE","PERM"
"850241293","PYATEROCHKA","""ООО ""АГРОТОРГ"" 10838-ПЯТЕРОЧКА  ""","NATIONAL KEY ACCOUNT","Г. КОСТРОМА","CENTRE","KOSTROMA"
"850241294","PYATEROCHKA","""ООО ""АГРОТОРГ"" 10907-ПЯТЕРОЧКА  ""","NATIONAL KEY ACCOUNT","Г. ЭЛИСТА","SOUTH","ASTRAKHAN"
"850241306","PYATEROCHKA","""ООО ""АГРОТОРГ"" 2194-ПЯТЕРОЧКА  ""","NATIONAL KEY ACCOUNT","Г. НИЖНИЙ НОВГОРОД","CENTRE","N.NOVGOROD"
"850241383","MAGNIT","""АО ""ТАНДЕР"" 720256  ""","NATIONAL KEY ACCOUNT","Г. НИЖНЕВАРТОВСК","CENTRE","SURGUT"
"850241399","PYATEROCHKA","""ООО ""АГРОТОРГ"" 10729-ПЯТЕРОЧКА  ""","NATIONAL KEY ACCOUNT","Г. СУРГУТ","CENTRE","SURGUT"
"850241404","MAGNIT","""АО ""ТАНДЕР"" 502885  ""","NATIONAL KEY ACCOUNT","Г. КОЛОМНА","MOSCOW","MOSCOW OBL"
"850241408","VERNIY","""ООО ""СОЮЗ СВЯТОГО ИОАННА ВОИНА"" 1287  ""","LOCAL KEY ACCOUNT","Г. РАМЕНСКОЕ","MOSCOW","MOSCOW OBL"
"850241410","MAGNIT","""АО ""ТАНДЕР"" 502814  ""","NATIONAL KEY ACCOUNT","Г. КОРОЛЕВ","MOSCOW","MOSCOW OBL"
"850241437","BATON","""ООО ""СМАРТ"" Д46  ""","LOCAL KEY ACCOUNT","Г. МИНУСИНСК","SIBERIA","KHAKASSIA"
"850241442","PYATEROCHKA","""ООО ""АГРОТОРГ"" 10943-ПЯТЕРОЧКА  ""","NATIONAL KEY ACCOUNT","Г. КРАСНОДАР","SOUTH","KRASNODAR"
"850241448","PYATEROCHKA","""ООО ""АГРОТОРГ"" 10620-ПЯТЕРОЧКА  ""","NATIONAL KEY ACCOUNT","Г. НИЖНЕКАМСК","CENTRE","NAB.CHELNY"
"850241463","MAGNIT","""АО ""ТАНДЕР"" 502819  ""","NATIONAL KEY ACCOUNT","Г. СТУПИНО","MOSCOW","MOSCOW OBL"
"850241476","MAGNIT","""АО ""ТАНДЕР"" 427597  ""","NATIONAL KEY ACCOUNT","Г. ПРОКОПЬЕВСК","SIBERIA","NOVOKUZNETSK"
"850241480","MAGNIT","""АО ""ТАНДЕР"" 720246  ""","NATIONAL KEY ACCOUNT","Г. НИЖНЕВАРТОВСК","CENTRE","SURGUT"
"850241481","MAGNIT","""АО ""ТАНДЕР"" 860305  ""","NATIONAL KEY ACCOUNT","Г. НИЖНЕВАРТОВСК","CENTRE","SURGUT"
"850241482","MAGNIT","""АО ""ТАНДЕР"" 720249  ""","NATIONAL KEY ACCOUNT","Г. НИЖНЕВАРТОВСК","CENTRE","SURGUT"
"850241484","MAGNIT","""АО ""ТАНДЕР"" 720252  ""","NATIONAL KEY ACCOUNT","Г. НИЖНЕВАРТОВСК","CENTRE","SURGUT"
"850241486","MAGNIT","""АО ""ТАНДЕР"" 860294  ""","NATIONAL KEY ACCOUNT","Г. НИЖНЕВАРТОВСК","CENTRE","SURGUT"
"850241490","MAGNIT","""АО ""ТАНДЕР"" 860473  ""","NATIONAL KEY ACCOUNT","Г. НИЖНЕВАРТОВСК","CENTRE","SURGUT"
"850241491","MAGNIT","""АО ""ТАНДЕР"" 860475  ""","NATIONAL KEY ACCOUNT","Г. НИЖНЕВАРТОВСК","CENTRE","SURGUT"
"850241492","MAGNIT","""АО ""ТАНДЕР"" 860471  ""","NATIONAL KEY ACCOUNT","Г. ХАНТЫ-МАНСИЙСК","CENTRE","SURGUT"
"850241493","MAGNIT","""АО ""ТАНДЕР"" 860519  ""","NATIONAL KEY ACCOUNT","Г. ХАНТЫ-МАНСИЙСК","CENTRE","SURGUT"
"850241496","PYATEROCHKA","""ООО ""АГРОТОРГ"" 10493-ПЯТЕРОЧКА  ""","NATIONAL KEY ACCOUNT","Г. МОСКВА","MOSCOW","MOSCOW"
"850241500","PYATEROCHKA","""ООО ""АГРОТОРГ"" 10843-ПЯТЕРОЧКА  ""","NATIONAL KEY ACCOUNT","Г. МОЖАЙСК","MOSCOW","MOSCOW OBL"
"850241505","PYATEROCHKA","""ООО ""АГРОТОРГ"" 10879-ПЯТЕРОЧКА  ""","NATIONAL KEY ACCOUNT","Г. БАЛАШИХА","MOSCOW","MOSCOW OBL"
"850241507","PYATEROCHKA","""ООО ""АГРОТОРГ"" 10863-ПЯТЕРОЧКА  ""","NATIONAL KEY ACCOUNT","Г. МОСКВА","MOSCOW","MOSCOW"
"850241509","PYATEROCHKA","""ООО ""АГРОТОРГ"" 3195-ПЯТЕРОЧКА  ""","NATIONAL KEY ACCOUNT","РП ОКТЯБРЬСКИЙ","MOSCOW","MOSCOW OBL"
"850241516","MAGNIT","""АО ""ТАНДЕР"" 729765  ""","NATIONAL KEY ACCOUNT","Г. ТЮМЕНЬ","CENTRE","TUMEN"
"850241517","MAGNIT","""АО ""ТАНДЕР"" 720096  ""","NATIONAL KEY ACCOUNT","Г. ТЮМЕНЬ","CENTRE","TUMEN"
"850241529","MAGNIT","""АО ""ТАНДЕР"" 720053  ""","NATIONAL KEY ACCOUNT","Г. ТЮМЕНЬ","CENTRE","TUMEN"
"850241530","MAGNIT","""АО ""ТАНДЕР"" 720044  ""","NATIONAL KEY ACCOUNT","Г. ТЮМЕНЬ","CENTRE","TUMEN"
"850241533","MAGNIT","""АО ""ТАНДЕР"" 729891  ""","NATIONAL KEY ACCOUNT","Г. ТЮМЕНЬ","CENTRE","TUMEN"
"850241538","MAGNIT","""АО ""ТАНДЕР"" 729796  ""","NATIONAL KEY ACCOUNT","Г. ТЮМЕНЬ","CENTRE","TUMEN"
"850241547","MAGNIT","""АО ""ТАНДЕР"" 720068  ""","NATIONAL KEY ACCOUNT","Г. ТЮМЕНЬ","CENTRE","TUMEN"
"850241548","MAGNIT","""АО ""ТАНДЕР"" 720046  ""","NATIONAL KEY ACCOUNT","Г. ТЮМЕНЬ","CENTRE","TUMEN"
"850241549","MAGNIT","""АО ""ТАНДЕР"" 720086  ""","NATIONAL KEY ACCOUNT","Г. ТЮМЕНЬ","CENTRE","TUMEN"
"850241553","MAGNIT","""АО ""ТАНДЕР"" 729838  ""","NATIONAL KEY ACCOUNT","Г. ТЮМЕНЬ","CENTRE","TUMEN"
"850241554","MAGNIT","""АО ""ТАНДЕР"" 729854  ""","NATIONAL KEY ACCOUNT","Г. ТЮМЕНЬ","CENTRE","TUMEN"
"850241555","MAGNIT","""АО ""ТАНДЕР"" 720102  ""","NATIONAL KEY ACCOUNT","Г. ТЮМЕНЬ","CENTRE","TUMEN"
"850241559","MAGNIT","""АО ""ТАНДЕР"" 720081  ""","NATIONAL KEY ACCOUNT","Г. ТЮМЕНЬ","CENTRE","TUMEN"
"850241565","MAGNIT","""АО ""ТАНДЕР"" 720054  ""","NATIONAL KEY ACCOUNT","Г. ТЮМЕНЬ","CENTRE","TUMEN"
"850241566","MAGNIT","""АО ""ТАНДЕР"" 610561  ""","NATIONAL KEY ACCOUNT","Г. ТЮМЕНЬ","CENTRE","TUMEN"
"850241569","MAGNIT","""АО ""ТАНДЕР"" 729766  ""","NATIONAL KEY ACCOUNT","Г. ТЮМЕНЬ","CENTRE","TUMEN"
"850241571","MAGNIT","""АО ""ТАНДЕР"" 729853  ""","NATIONAL KEY ACCOUNT","Г. ТЮМЕНЬ","CENTRE","TUMEN"
"850241581","MAGNIT","""АО ""ТАНДЕР"" 729755  ""","NATIONAL KEY ACCOUNT","Г. ТОБОЛЬСК","CENTRE","TUMEN"
"850241620","PYATEROCHKA","""ООО ""АГРОТОРГ"" 10749-ПЯТЕРОЧКА  ""","NATIONAL KEY ACCOUNT","Г. ОБНИНСК","MOSCOW","KALUGA"
"850241641","PYATEROCHKA","""ООО ""АГРОТОРГ"" 9997-ПЯТЕРОЧКА  ""","NATIONAL KEY ACCOUNT","Г. ЕКАТЕРИНБУРГ","CENTRE","EKATERINBURG"
"850241649","PYATEROCHKA","""ООО ""АГРОТОРГ"" 10632-ПЯТЕРОЧКА  ""","NATIONAL KEY ACCOUNT","Г. КАЗАНЬ","CENTRE","KAZAN"
"850241697","PEREKRESTOK","""АО ""ТОРГОВЫЙ ДОМ ""ПЕРЕКРЕСТОК"" 2710  ""","NATIONAL KEY ACCOUNT","ПОС. СОВХОЗА ИМ.ЛЕНИНА","MOSCOW","MOSCOW OBL"
"850241719","PYATEROCHKA","""ООО ""АГРОТОРГ"" 10754-ПЯТЕРОЧКА  ""","NATIONAL KEY ACCOUNT","Г. НИЖНИЙ НОВГОРОД","CENTRE","N.NOVGOROD"
"850241720","BATON","""ООО ""СМАРТ"" Д44  ""","LOCAL KEY ACCOUNT","Г. АБАКАН","SIBERIA","KHAKASSIA"
"850241754","PYATEROCHKA","""ООО ""АГРОТОРГ"" 10826-ПЯТЕРОЧКА  ""","NATIONAL KEY ACCOUNT","Г. ВЯЗЬМА","MOSCOW","SMOLENSK"
"850241764","PYATEROCHKA","""ООО ""АГРОТОРГ"" 10934-ПЯТЕРОЧКА  ""","NATIONAL KEY ACCOUNT","Г. ЕКАТЕРИНБУРГ","CENTRE","EKATERINBURG"
"850241778","BATON","""ООО ""СМАРТ"" Д56  ""","LOCAL KEY ACCOUNT","Г. КРАСНОЯРСК","SIBERIA","KRASNOYARSK"
"850241786","KOMANDOR","""ООО ""ТОРГОВАЯ СЕТЬ КОМАНДОР"" К - 203  ""","LOCAL KEY ACCOUNT","Г. АНГАРСК","SIBERIA","IRKUTSK"
"850241805","PYATEROCHKA","""ООО ""АГРОТОРГ"" 10981-ПЯТЕРОЧКА  ""","NATIONAL KEY ACCOUNT","Г. ОБНИНСК","MOSCOW","KALUGA"
"850241836","VERNIY","""ООО ""СОЮЗ СВЯТОГО ИОАННА ВОИНА"" 1288  ""","LOCAL KEY ACCOUNT","Г. ЩЕЛКОВО","MOSCOW","MOSCOW OBL"
"850241842","PYATEROCHKA","""ООО ""АГРОТОРГ"" 11014-ПЯТЕРОЧКА  ""","NATIONAL KEY ACCOUNT","Г. ТВЕРЬ","WEST","TVER"
"850241844","KOMANDOR","""ООО ""ТОРГОВАЯ СЕТЬ КОМАНДОР"" К - 204  ""","LOCAL KEY ACCOUNT","Г. АНГАРСК","SIBERIA","IRKUTSK"
"850241923","PYATEROCHKA","""ООО ""АГРОТОРГ"" 11035-ПЯТЕРОЧКА  ""","NATIONAL KEY ACCOUNT","Г. ОСИННИКИ","SIBERIA","NOVOKUZNETSK"
"850241924","PYATEROCHKA","""ООО ""АГРОТОРГ"" 10976-ПЯТЕРОЧКА  ""","NATIONAL KEY ACCOUNT","Г. КЕМЕРОВО","SIBERIA","KEMEROVO"
"850241925","PYATEROCHKA","""ООО ""АГРОТОРГ"" 10807-ПЯТЕРОЧКА  ""","NATIONAL KEY ACCOUNT","Г. КЕМЕРОВО","SIBERIA","KEMEROVO"
"850241969","MONETKA","""ООО ""ЭЛЕМЕНТ-ТРЕЙД"" 1375  ""","NATIONAL KEY ACCOUNT","Г. ТЮМЕНЬ","CENTRE","TUMEN"
"850241996","MAGNIT","""АО ""ТАНДЕР"" 543343  ""","NATIONAL KEY ACCOUNT","Г. НОВОСИБИРСК","SIBERIA","NOVOSIBIRSK"
"850241997","MAGNIT","""АО ""ТАНДЕР"" 543416  ""","NATIONAL KEY ACCOUNT","Г. НОВОСИБИРСК","SIBERIA","NOVOSIBIRSK"
"850242030","MAGNIT","""АО ""ТАНДЕР"" 221438  ""","NATIONAL KEY ACCOUNT","Г. БИЙСК","SIBERIA","BARNAUL"
"850242042","SLATA","""ООО ""МАЯК"" 12679  ""","LOCAL KEY ACCOUNT","Г. АНГАРСК","SIBERIA","IRKUTSK"
"850242059","PYATEROCHKA","""ООО ""АГРОТОРГ"" 10649-ПЯТЕРОЧКА  ""","NATIONAL KEY ACCOUNT","Г. КОРОЛЕВ","MOSCOW","MOSCOW OBL"
